0.0021680216802168,0.00521739130434783,0.248223514211886,0.0327560240963855,0.0198201504863278,0.0397614314115308,0.0201477501678979,0.0052490311201324,0.0106159294493438,0.0245579567779961,0.011943539630836,0.00420650095602295,0,0.00378107571604121,0.0198300283286119,0.00956905095519634,0.0711269170926873,0.107415005861665,0,0.0160374206481791,0.451099664093688,0.888888888888889
0.00650406504065041,0,0.381863695090439,0.108621987951807,0.117269223710773,0.327534791252485,0.0837810611148422,0.268896373493838,0.0343031733907368,0,0,0,0,0,0.0155807365439094,0.012268890331841,0.324983329628806,0.340907092614303,0.00177179305457123,0.14876378215837,0.755602859327251,0.757575757575758
0,0,0.0679909560723514,0.0112951807228916,0.0115617544503579,0.0099403578528827,0.00335795836131632,0.000868835178997859,0.0179365321852649,0.00491159135559921,0.00217155266015201,0.000764818355640535,0,0,0.0028328611898017,0.00136700727931376,0.0177817292731718,0.0165592028135991,0.000354358610914245,0.0195456064149683,0.472298985594144,0.97979797979798
0.0021680216802168,0.00173913043478261,0.203730620155039,0.0815135542168675,0.0185355111029547,0.0397614314115308,0.0235057085292142,0.205989539936929,0.0467306437052982,0.0882858546168959,0.0780130293159609,0.0274760994263862,0,0.0226391908497968,0.111685552407932,0.0552612692662588,0.0630028895310069,0.0915518757327081,0.00148830616583983,0.0207150016705646,0.4345958982429,0.898989898989899
0.0168021680216802,0.0434782608695652,0.296996124031008,0.0623117469879518,0.0346852633510736,0.0795228628230616,0.0335795836131632,0.0515284572218411,0.0291918616762725,0.0761296660117878,0.0684039087947883,0.0275334608030593,0.00355699272433306,0.00756215143208243,0.0240793201133144,0.0348586856225009,0.112913980884641,0.129982415005862,0.000141743444365698,0.0106916137654527,0.483824561950976,0.858585858585859
0.000542005420054201,0,0.184916020671835,0.0359563253012048,0.0262433474031932,0.0198807157057654,0.010073875083949,0.101097582263254,0.0270658982015138,0,0,0,0,0.00378107571604121,0.0353399433427762,0.0286388025016233,0.0339408757501667,0.0346570926143025,0.000992204110559887,0.0303207484129636,0.46912314410091,0.919191919191919
0.000542005420054201,0,0.0957687338501292,0.0222138554216867,0.0211047898697009,0.0099403578528827,0.00335795836131632,0.000896938731484806,0.00996930768696618,0,0,0,0,0,0.00141643059490085,0.000683503639656881,0.0173038452989553,0.024714243845252,0.000602409638554217,0.0484463748747077,0.490918493124731,0.94949494949495
0.000542005420054201,0,0.120881782945736,0.0267319277108434,0.0212883097816113,0.0298210735586481,0.0167897918065816,0.0402549744277464,0.0434814249010485,0.0712180746561886,0.0836047774158523,0.058508604206501,0.0800323362974939,0.000945268929010303,0.15014164305949,0.100475035029562,0.0617915092242721,0.0701934349355217,0.000354358610914245,0.0111092549281657,0.4902364272229,0.898989898989899
0.02710027100271,0.00347826086956522,0.345768733850129,0.0777484939759036,0.0504679757753716,0.377733598409543,0.0873069173942243,0.222834255143049,0.0117625164919103,0.0417485265225933,0.10314875135722,0.08565965583174,0.0816491511721908,0.000945268929010303,0.126062322946176,0.0909059840743652,0.44809957768393,0.519783118405627,0.00304748405386251,0.0288172402271968,0.575001616005813,0.686868686868687
0.0016260162601626,0,0.528020025839793,0.169615963855422,0.100752431638833,0.099403578528827,0.010073875083949,0.09418608747488,0.158668981320742,0.0367141453831041,0.0292616720955483,0.0103059273422562,0,0.00189053785802061,0.0424220963172805,0.0211544376473805,0.303456323627473,0.144783118405627,0.00077958894401134,0.0112763113932509,0.449028947679304,0.797979797979798
0.0021680216802168,0.00347826086956522,0.137919896640827,0.0440512048192771,0.0117452743622683,0.0099403578528827,0.00335795836131632,0.00845046115554683,0.00497687660579126,0,0,0,0,0,0,0,0.0226717048232941,0.0123094958968347,0.000354358610914245,0.209238222519211,0.758362328564073,0.94949494949495
0.0043360433604336,0.00173913043478261,0.124596253229974,0.0163780120481928,0.0152321526885667,0.0894632206759443,0.0537273337810611,0.00645550475365653,0.0383573362960905,0,0,0,0,0,0.00141643059490085,0.000683503639656881,0.155812402756168,0.109759671746776,0.000637845499645641,0.409789508853993,0.745306338977837,0.919191919191919
0.0016260162601626,0,0.142361111111111,0.0276731927710843,0.0172508717195816,0.0198807157057654,0.00335795836131632,0.226822584648098,0.00220429136865495,0,0,0,0,0,0.38385269121813,0.366357950856088,0.0262280506779284,0.120164126611958,0.00141743444365698,0.0911293017039759,0.609249794377191,0.858585858585859
0.0032520325203252,0,0.213662790697674,0.0304969879518072,0.0266103872270141,0.0099403578528827,0.00335795836131632,0.119205769857238,0.0116653010207624,0,0,0,0,0,0,0,0.0173038452989553,0.025007327080891,0.000566973777462792,0.146675576344805,0.755762899627093,0.919191919191919
0.000542005420054201,0,0.115633074935401,0.026355421686747,0.0203707102220591,0.0298210735586481,0.0134318334452653,0.011058945815955,0.0102131796403028,0.00736738703339882,0.011943539630836,0.0141491395793499,0.0139046079223929,0,0.103399433427762,0.0546802911725505,0.0420093354078684,0.0479191090269637,0.000602409638554217,0.00935516204477113,0.489908322318489,0.909090909090909
0.00867208672086721,0.04,0.400678294573643,0.0267319277108434,0.0242246283721784,0.0397614314115308,0.00671591672263264,0.00835744235506186,0.0191981112422748,0,0,0,0,0,0,0,0.0527895087797288,0.0469446072684642,7.0871722182849e-05,0.0440193785499499,0.77435788844879,0.888888888888889
0.0010840108401084,0,0.114260335917313,0.0190135542168675,0.0181684712791338,0.0099403578528827,0.00335795836131632,0.00246005040431512,0.0394644816332199,0,0,0,0,0,0.0764872521246459,0.0533132838932367,0.0175594576572572,0.020369284876905,0,0.15586368192449,0.49601526401077,0.939393939393939
