0.185770750988142,0.300395256916996,0.241106719367589,0.177865612648221,0.168627450980392
0.122529644268775,0.276679841897233,0.110671936758893,0.118577075098814,0.2
0.395256916996047,0.0671936758893281,0.549407114624506,0.600790513833992,0.223529411764706
0.0632411067193676,0.521739130434783,0.0948616600790514,0.0632411067193676,0.0784313725490196
0.150197628458498,0.300395256916996,0.146245059288538,0.150197628458498,0.203921568627451
0.106719367588933,0.173913043478261,0.0632411067193676,0.0790513833992095,0.203921568627451
0.0869565217391304,0.411067193675889,0.102766798418972,0.08300395256917,0.125490196078431
0.118577075098814,0.110671936758893,0.770750988142292,0.316205533596838,0.0901960784313725
0.245059288537549,0.173913043478261,0.221343873517787,0.256916996047431,0.262745098039216
0.0474308300395257,0.359683794466403,0.0474308300395257,0.0395256916996047,0.0666666666666667
0.422924901185771,0.0711462450592885,0.162055335968379,0.379446640316206,0.529411764705882
0.08300395256917,0.50197628458498,0.209486166007905,0.0869565217391304,0.0705882352941176
0.505928853754941,0.0592885375494071,0.438735177865613,0.644268774703557,0.294117647058824
0.577075098814229,0.0671936758893281,0.316205533596838,0.588932806324111,0.392156862745098
0.0237154150197628,0.25296442687747,0.533596837944664,0.0909090909090909,0.0352941176470588
0.110671936758893,0.126482213438735,0.0434782608695652,0.0671936758893281,0.196078431372549
0.122529644268775,0.122529644268775,0.0474308300395257,0.0790513833992095,0.227450980392157
0.640316205533597,0.0474308300395257,0.237154150197628,0.596837944664032,0.509803921568627
0.387351778656126,0.0909090909090909,0.545454545454545,0.49802371541502,0.203921568627451
0.209486166007905,0.205533596837945,0.173913043478261,0.209486166007905,0.274509803921569
0.387351778656126,0.0592885375494071,0.0988142292490119,0.276679841897233,0.603921568627451
0.312252964426877,0.118577075098814,0.185770750988142,0.320158102766798,0.396078431372549
0.256916996047431,0.0355731225296443,0.0197628458498024,0.0592885375494071,0.258823529411765
0.0592885375494071,0.213438735177866,0.58102766798419,0.154150197628458,0.0549019607843137
0.106719367588933,0.438735177865613,0.150197628458498,0.106719367588933,0.117647058823529
0.102766798418972,0.173913043478261,0.652173913043478,0.221343873517787,0.0745098039215686
0.0909090909090909,0.260869565217391,0.0711462450592885,0.08300395256917,0.168627450980392
0.201581027667984,0.154150197628458,0.122529644268775,0.205533596837945,0.356862745098039
0.1699604743083,0.300395256916996,0.383399209486166,0.177865612648221,0.105882352941176
0.102766798418972,0.146245059288538,0.0513833992094862,0.0711462450592885,0.184313725490196
0.462450592885375,0.0909090909090909,0.308300395256917,0.470355731225296,0.352941176470588
0.075098814229249,0.383399209486166,0.0790513833992095,0.0711462450592885,0.113725490196078
0.367588932806324,0.142292490118577,0.308300395256917,0.375494071146245,0.298039215686275
0.474308300395257,0.0355731225296443,0.0711462450592885,0.245059288537549,0.662745098039216
0.588932806324111,0.0592885375494071,0.237154150197628,0.545454545454545,0.501960784313725
0.308300395256917,0.189723320158103,0.339920948616601,0.304347826086957,0.219607843137255
0.189723320158103,0.308300395256917,0.292490118577075,0.189723320158103,0.141176470588235
0.0632411067193676,0.106719367588933,0.0316205533596838,0.0474308300395257,0.149019607843137
0.0909090909090909,0.154150197628458,0.687747035573123,0.217391304347826,0.0666666666666667
0.0513833992094862,0.0474308300395257,0.928853754940711,0.533596837944664,0.0980392156862745
0.600790513833992,0.0474308300395257,0.33596837944664,0.699604743083004,0.403921568627451
0.699604743083004,0.0395256916996047,0.1699604743083,0.529644268774704,0.650980392156863
0.272727272727273,0.154150197628458,0.193675889328063,0.280632411067194,0.356862745098039
0.75098814229249,0.0237154150197628,0.138339920948617,0.577075098814229,0.764705882352941
0.0237154150197628,0.91699604743083,0.0790513833992095,0.0276679841897233,0.0313725490196078
0.790513833992095,0.0316205533596838,0.110671936758893,0.442687747035573,0.807843137254902
0.225296442687747,0.118577075098814,0.640316205533597,0.343873517786561,0.117647058823529
0.118577075098814,0.316205533596838,0.387351778656126,0.146245059288538,0.0745098039215686
0.806324110671937,0.0276679841897233,0.110671936758893,0.466403162055336,0.843137254901961
0.616600790513834,0.0592885375494071,0.276679841897233,0.600790513833992,0.462745098039216
0.545454545454545,0.075098814229249,0.308300395256917,0.549407114624506,0.388235294117647
0.189723320158103,0.130434782608696,0.660079051383399,0.316205533596838,0.109803921568627
0.106719367588933,0.458498023715415,0.154150197628458,0.102766798418972,0.113725490196078
0.102766798418972,0.0909090909090909,0.0316205533596838,0.0474308300395257,0.16078431372549
0.438735177865613,0.0553359683794466,0.102766798418972,0.296442687747036,0.63921568627451
0.197628458498024,0.0948616600790514,0.0671936758893281,0.138339920948617,0.392156862745098
0.0592885375494071,0.367588932806324,0.0553359683794466,0.0474308300395257,0.0862745098039216
0.308300395256917,0.189723320158103,0.33201581027668,0.308300395256917,0.231372549019608
0.0434782608695652,0.387351778656126,0.0395256916996047,0.0316205533596838,0.0509803921568627
0.0276679841897233,0.513833992094862,0.256916996047431,0.0513833992094862,0.0313725490196078
0.458498023715415,0.0434782608695652,0.0790513833992095,0.24901185770751,0.654901960784314
0.177865612648221,0.241106719367589,0.162055335968379,0.177865612648221,0.247058823529412
0.233201581027668,0.181818181818182,0.201581027667984,0.245059288537549,0.282352941176471
0.0276679841897233,0.173913043478261,0.0197628458498024,0.0118577075098814,0.0156862745098039
0.122529644268775,0.292490118577075,0.126482213438735,0.130434782608696,0.192156862745098
0.260869565217391,0.134387351778656,0.58498023715415,0.339920948616601,0.133333333333333
0.533596837944664,0.0553359683794466,0.411067193675889,0.660079051383399,0.32156862745098
1,0.0118577075098814,0.00395256916996047,0,0.00784313725490196
0.355731225296443,0.102766798418972,0.173913043478261,0.347826086956522,0.470588235294118
0.0553359683794466,0.513833992094862,0.075098814229249,0.0592885375494071,0.0745098039215686
0.162055335968379,0.339920948616601,0.280632411067194,0.162055335968379,0.125490196078431
0.426877470355731,0.102766798418972,0.454545454545455,0.466403162055336,0.231372549019608
0.486166007905138,0.154150197628458,0.379446640316206,0.304347826086957,0.192156862745098
0.1699604743083,0.296442687747036,0.197628458498024,0.16600790513834,0.180392156862745
0.0671936758893281,0.00395256916996047,0,0.0197628458498024,0.0901960784313725
0.25296442687747,0.209486166007905,0.292490118577075,0.25296442687747,0.2
