0.541095890410959,0,0,0.600638968066429,0,0.48546511627907,0.469142025236851,0.00549450549450549,0.135667126838598
0.511415525114155,0.461880920343032,0,0.416932893376986,0.279503096909842,0.23546511627907,0.491721053189426,0.0741758241758242,0.733773532671572
1,0,0,0.408945672738315,0,0.941860465116279,0.0476668367887709,0.0164835164835165,0.626385975492363
1,0,0,0.408945672738315,0,0.941860465116279,0.0476668367887709,0.0357142857142857,0.715460314325659
0.737442922374429,0.295770742277753,0,0.253194870284222,0.51242234433471,0.148546441860465,0.735323616778141,0.0741758241758242,0.722063067698096
0.737442922374429,0.295770742277753,0,0.253194870284222,0.51242234433471,0.148546441860465,0.735323616778141,0.0741758241758242,0.722063067698096
0.146118721461187,0.72342794752523,0,0.488817879125029,0.403726695536438,0.168604651162791,0.584545945883349,0.0741758241758242,0.443254028734372
0.296347038812785,0,0.607696123707263,0.416932893376986,0.208074527699549,0.742441930232558,0.462870073027802,0.271978021978022,0.542045609618677
0.0858447625570776,0.582637722581598,0,0.560702864873072,0,0.715116279069767,0.534119510333337,0.00549450549450549,0.0713840805128711
0.657305922374429,0.525876469547186,0,0.192491945506995,0.68322979244628,0.417732593023256,0.405920716864268,0.00549450549450549,0.476765901999898
0.160730579908676,0.0378408464859351,0.861569159573139,0.2795527223535,0.127329188592261,0.596802290697674,0.658304164072504,0.0741758241758242,0.390681447382122
0.1463470456621,0,0.816091944544969,0.436900944973665,0.139751548454921,0.748837139534884,0.466884062230852,0.00549450549450549,0.105020558241449
0.512557077625571,0,0.689155371639519,0.616613409343772,0.33540371629181,0.000290627906976656,0.497993005398475,0.0741758241758242,0.452223768586614
0.461187214611872,0.21146355389199,0,0.848242807865243,0,0.380813953488372,0.190667347155084,0.0741758241758242,0.56658779286378
0.105022831050228,0.486922656988136,0,0.392971231460972,0.0621117993132982,0.578488372093023,0.587054726766968,0.0741758241758242,0.306341106424346
0.0470319589041096,0.51168613542047,0,0.652555902217793,0,0.456976779069767,0.517059679903242,0.0164835164835165,0.0999127968085909
