0.651068158697864,0.590673575129534,0.365853658536585,0.421052631578947,0.474576271186441,0.75,0.534653465346535,0.621428571428571,0.5,0.885714285714286,0.885714285714286,0.885714285714286,0.852941176470588,0.5,0,0.636363636363636,0,0.852941176470588,0.106060606060606
0.613936927772126,0.264248704663212,0.861788617886179,0.359649122807018,0.694915254237288,0.25,0.683168316831683,0.542857142857143,0.494047619047619,0.657142857142857,0.685714285714286,0.685714285714286,0.676470588235294,0.357142857142857,0,0.545454545454546,0,0.676470588235294,0.0757575757575758
0.433875890132248,0.50259067357513,0.491869918699187,0.631578947368421,0.661016949152542,0.25,0.405940594059406,0.557142857142857,0.5,0.485714285714286,0.485714285714286,0.485714285714286,0.470588235294118,0.5,0,0.545454545454546,0,0.470588235294118,0.363636363636364
0.613428280773143,0.424870466321244,0.459349593495935,0.464912280701754,0.372881355932203,0.45,0.534653465346535,0.6,0.494047619047619,0.742857142857143,0.742857142857143,0.742857142857143,0.735294117647059,0.5,0,0.545454545454546,0,0.735294117647059,0.106060606060606
0.414547304170905,0.378238341968912,0.426829268292683,0.403508771929825,0.389830508474576,0.75,0.574257425742574,0.65,0.482142857142857,0.885714285714286,0.885714285714286,0.885714285714286,0.88235294117647,0.5,0,0.545454545454546,0,0.88235294117647,0.0606060606060606
0.370803662258393,0.55440414507772,0.642276422764228,0.578947368421053,0.796610169491525,0.55,0.396039603960396,0.585714285714286,0.547619047619048,0.771428571428571,0.771428571428571,0.771428571428571,0.764705882352941,0.5,0,0.545454545454546,0,0.764705882352941,0.0757575757575758
0.539674465920651,0.0621761658031088,0.483739837398374,0.368421052631579,0.88135593220339,0.5,0.653465346534653,0.521428571428571,0.488095238095238,0.714285714285714,0.714285714285714,0.714285714285714,0.705882352941176,0.5,0,0.545454545454546,0,0.705882352941176,0.0909090909090909
0.694811800610376,0.424870466321244,0.569105691056911,0.280701754385965,0.474576271186441,0.8,0.712871287128713,0.642857142857143,0.488095238095238,0.914285714285714,0.914285714285714,0.914285714285714,0.911764705882353,0.5,0,0.545454545454546,0,0.911764705882353,0.0909090909090909
0.799593082400814,0.419689119170984,0.703252032520325,0.421052631578947,0.627118644067797,0.8,0.514851485148515,0.628571428571429,0.470238095238095,0.885714285714286,0.885714285714286,0.885714285714286,0.88235294117647,0.5,0,0.545454545454546,0,0.88235294117647,0.121212121212121
0.49440488301119,0.435233160621762,0.390243902439024,0.640350877192982,0.542372881355932,0.5,0.386138613861386,0.514285714285714,0.494047619047619,0.514285714285714,0.485714285714286,0.485714285714286,0.470588235294118,0.571428571428572,0,0.545454545454546,0,0.470588235294118,0.439393939393939
0.692268565615463,0.243523316062176,0.654471544715447,0.43859649122807,0.288135593220339,0.55,0.564356435643564,0.614285714285714,0.470238095238095,0.742857142857143,0.742857142857143,0.742857142857143,0.735294117647059,0.5,0,0.545454545454546,0,0.735294117647059,0.272727272727273
0.665310274669379,0.518134715025907,0.764227642276423,0.526315789473684,0.355932203389831,0.2,0.584158415841584,0.607142857142857,0.410714285714286,0.657142857142857,0.657142857142857,0.657142857142857,0.647058823529412,0.5,0,0.545454545454546,0,0.647058823529412,0.242424242424242
0.6353001017294,0.450777202072539,0.626016260162602,0.570175438596491,0.288135593220339,0.15,0.524752475247525,0.721428571428571,0.505952380952381,0.685714285714286,0.685714285714286,0.685714285714286,0.676470588235294,0.357142857142857,0,0.545454545454546,0,0.676470588235294,0.242424242424242
