0.00819379682241235,0.982301460495356,0.809554081388612,0.538922246124913,0.746493543346902,0.728386042981404,0.579427623281868,0.0314948660145858,0.0438234802085426
0.49503360419018,0.0890699355749109,0.74925323703078,0.862858831051341,0.24840537265305,0.527261622987373,0.30177601594058,0.771461408445535,0.558874349461097
0.978299746333138,0.826302311979579,0.233591331471385,0.591653591903135,0.12969544709029,0.429181970505894,0.69955181603771,0.211809552182473,0.333324258032731
0.365172462333403,0.940884081157384,0.156517126683216,0.551630722039321,0.351455629146958,0.621354204192984,0.967976345085924,0.330743185665935,0.558933016005775
0.233643746242476,0.907477045691004,0.783564774883698,0.280104466705198,0.686952954634149,0.9825181153912,0.569094500114687,0.955852529300858,0.451860980986327
0.00271283412474107,0.790212951594548,0.627673960292482,0.235672160237942,0.652056186814243,0.256921039209975,0.904161464908487,0.664004678733368,0.61636665374085
0.745803033599224,0.199917637014772,0.160669122234506,0.285009212171689,0.875163902985923,0.220526852067145,0.173120550318027,0.974210358619854,0.330775629914803
0.472279990330316,0.339994530356695,0.465066778557149,0.984552254320833,0.439445535884173,0.956794261479364,0.53095634025014,0.161389733405345,0.367049103020823
0.6375027034433,0.587183176036787,0.468555157372094,0.314491333082012,0.0737775691993003,0.0574750864518801,0.344320447298941,0.441023452855021,0.476895273841351
0.700167207609993,0.488835033463285,0.723708311290384,0.664246816721105,0.238690607222819,0.256628226875943,0.436316497809491,0.92197089508777,0.44226040999481
0.354617716723199,0.712629948197556,0.0336465042346815,0.541991381084462,0.179191323542815,0.103644702950439,0.57057938844674,0.146765601612824,0.375512504722883
0.645189067857843,0.795172589338754,0.479096118803653,0.585895482283243,0.327154313724123,0.693053402432646,0.517007930018332,0.869196380588545,0.391844125772888
0.697584145130323,0.0816528102051282,0.546443733092558,0.266372024496884,0.499843046653485,0.0669790384536829,0.759129702016656,0.936140507518587,0.372651909621552
0.51945835283919,0.182368763020525,0.268590517026919,0.54393520487589,0.811264301051835,0.837757903406634,0.300448266734115,0.485669902223545,0.824821669391365
0.75710779412333,0.951080308669716,0.936029963152476,0.383021385338291,0.991028992567545,0.81704246234134,0.879975983436721,0.827324118878156,0.327090149776316
0.386008613709929,0.301456057757294,0.0998775675254363,0.2448707829768,0.512165149649805,0.726135468431759,0.556954563521088,0.0698130016620474,0.597795791102604
0.065659435477109,0.0195634134661651,0.35484412054975,0.0496430034701552,0.239010726797626,0.133151257431385,0.121356547434384,0.639823592460126,0.705710111595725
