0.0740949843047808,0.838414634146341,0.747474747474748,0.330097087378641,0.549905838041431,0.674556213017751,0.294871794871795,0.155339805825243,0.633720930232558,0.183035714285714
0.561392019150426,0.490853658536585,0.0202020202020202,0.203883495145631,0.372881355932203,0.159763313609467,0.209401709401709,0.446601941747573,0.75,0.598214285714286
0.233599060545155,0.774390243902439,0.747474747474748,0.242718446601942,0.555555555555556,0.763313609467456,0.358974358974359,0.281553398058252,0.558139534883721,0.125
0.223346356225018,0.759146341463415,0.585858585858586,0.237864077669903,0.717514124293785,0.609467455621302,0.341880341880342,0.436893203883495,0.476744186046512,0.263392857142857
0.531401729861566,0.420731707317073,0.171717171717172,0.16504854368932,0.412429378531073,0.0710059171597633,0.111111111111111,0.407766990291262,0.779069767441861,0.5625
0.542693254443215,0.606707317073171,0.191919191919192,0.446601941747573,0.525423728813559,0.177514792899408,0.35042735042735,0.475728155339806,0.825581395348837,0.727678571428571
1,0.307926829268293,0.292929292929293,0.237864077669903,0.23728813559322,0.189349112426035,0.0982905982905983,0.83495145631068,0.75,0.830357142857143
0.627379688805582,0.439024390243902,0.121212121212121,0.266990291262136,0.425612052730697,0.130177514792899,0.123931623931624,0.41747572815534,0.86046511627907,0.732142857142857
0.0666877441792191,0.835365853658537,0.737373737373737,0.320388349514563,0.549905838041431,0.656804733727811,0.282051282051282,0.135922330097087,0.616279069767442,0.183035714285714
0.0303516180754725,0.734756097560976,0.515151515151515,0.315533980582524,0.497175141242938,0.621301775147929,0.264957264957265,0.0388349514563107,0.761627906976744,0
0.793929676384906,0.560975609756098,0.505050505050505,0.762135922330097,0.48210922787194,0.609467455621302,0.794871794871795,0.796116504854369,0.563953488372093,0.455357142857143
0.53704749215239,0.63719512195122,0.272727272727273,0.383495145631068,0.512241054613936,0.183431952662722,0.401709401709402,0.611650485436893,0.854651162790698,0.767857142857143
0.2900566834534,0.853658536585366,0.737373737373737,0.422330097087379,0.962335216572505,0.63905325443787,0.376068376068376,0.436893203883495,0.633720930232558,0.446428571428571
0.932250852510106,0.405487804878049,0.252525252525253,0.339805825242718,0.263653483992467,0.177514792899408,0.213675213675214,0.864077669902913,0.86046511627907,0.870535714285714
0.411079243919514,0.929878048780488,0.585858585858586,0.553398058252427,0.645951035781544,0.50887573964497,0.692307692307692,0.485436893203884,0.75,0.71875
0.439308055373636,0.945121951219512,0.656565656565657,0.611650485436893,0.664783427495292,0.449704142011834,0.717948717948718,0.592233009708738,0.744186046511628,0.78125
0.193356066936158,0.829268292682927,0.767676767676768,0.339805825242718,0.56120527306968,0.822485207100592,0.286324786324786,0.378640776699029,0.732558139534884,0.147321428571429
0.652785619114293,0.195121951219512,0.242424242424242,0.0436893203883495,0.250470809792844,0.0887573964497041,0.153846153846154,0.359223300970874,0.302325581395349,0.549107142857143
0.484474153700233,0.48780487804878,0.0404040404040404,0.296116504854369,0.459510357815443,0.159763313609467,0.239316239316239,0.466019417475728,0.715116279069767,0.589285714285714
0.0815022244303426,0.865853658536585,0.717171717171717,0.339805825242718,0.555555555555556,0.698224852071006,0.286324786324786,0.194174757281553,0.540697674418605,0.200892857142857
0.652785619114293,0.478658536585366,0.242424242424242,0.854368932038835,0.32391713747646,0.384615384615385,0.782051282051282,0.776699029126214,0.372093023255814,0.370535714285714
0.232176328447867,0.768292682926829,0.606060606060606,0.339805825242718,0.898305084745763,0.656804733727811,0.316239316239316,0.398058252427184,0.616279069767442,0.348214285714286
0.401549197172602,0.929878048780488,0.686868686868687,0.533980582524272,0.685499058380414,0.526627218934911,0.735042735042735,0.475728155339806,0.784883720930233,0.745535714285714
0.940719495946343,0.405487804878049,0.272727272727273,0.393203883495146,0.246704331450094,0.189349112426035,0.217948717948718,0.87378640776699,0.895348837209302,0.915178571428571
0.709243242022538,0.564024390243902,0.505050505050505,0.91747572815534,0.384180790960452,0.757396449704142,0.91025641025641,0.805825242718447,0.587209302325581,0.53125
0.53704749215239,0.591463414634146,0.353535353535354,0.223300970873786,0.532956685499058,0.153846153846154,0.273504273504274,0.349514563106796,0.703488372093023,0.665178571428571
0.66125426255053,0.454268292682927,0.141414141414141,0.281553398058252,0.436911487758945,0.118343195266272,0.158119658119658,0.466019417475728,0.883720930232558,0.785714285714286
0.91249068449222,0.314024390243902,0.282828282828283,0.286407766990291,0.107344632768362,0.195266272189349,0.141025641025641,0.825242718446602,0.726744186046512,0.857142857142857
