0.521475332296979,0.315266970313828,0.0849417820310802,0.855621918791327,0.717681515829582,0.870201954382506
0.458650763434664,0.885623790282508,0.768393757334304,0.807628831708518,0.764697098865117,0.886158781286474
0.608565320610833,0.994087439525675,0.9515945714224,0.977975603960221,0.0957934247758594,0.950387017305544
0.0563306227023841,0.104864532411133,0.509220520400462,0.0971100778076391,0.202613355444503,0.999952378706702
0.727662237431072,0.795940691427801,0.935460147190814,0.00620245942805742,0.945040094942911,0.744175906461926
0.636335158954104,0.675372664727776,0.167724294874984,0.723845133524546,0.825964699993083,0.827614522376793
0.577396852681265,0.10388999131247,0.459731157792723,0.136406817880351,0.268776867941489,0.9084017354788
0.908183718332575,0.178081420056889,0.680097025214262,0.704121409161403,0.33084503377063,0.733215456694976
0.689049043174689,0.633579821945118,0.109134265139286,0.0132147930504718,0.923187264493274,0.775669971346167
0.653139843819742,0.810993923527429,0.0757335849384703,0.573033170723082,0.258773810052521,0.826516694264042
0.828211941863902,0.627782040201187,0.553199267130845,0.962331135819555,0.134115510661634,0.995639351197416
0.76630069011357,0.0874175984228292,0.466255665571889,0.624500840521043,0.525182900077532,0.632908489923605
0.632358691364822,0.715065799122391,0.519828965451676,0.396660830948831,0.238549465712085,0.852577705495534
0.0188601442680504,0.33159876163152,0.241578361156881,0.34085543157212,0.885471923163338,0.776145541048081
0.8339515908767,0.518928930370627,0.446742346720222,0.100394511834016,0.401166231931053,0.642178184200898
0.0603147474374001,0.754080405805768,0.0515162812541397,0.985191111429845,0.0589628198275545,0.99999999513795
0.0786404439609717,0.149857443586686,0.851922378007434,0.673536219583705,0.820276331079766,0.977231928787076
0.278657563717449,0.894826229477303,0.322515059077408,0.420811810603638,0.328864073762648,0.747000847888133
0.734832441368336,0.304795483311874,0.197966982530791,0.60593163789098,0.647133687289815,0.570918793630273
0.193651882172307,0.988659867670405,0.727684101804684,0.543957010271946,0.947790504521081,0.853120023163815
0.752228575672753,0.111069768801621,0.800171255122807,0.0996352261688846,0.294953397592427,0.717670948612262
0.839640238718013,0.829537846393971,0.51745346939278,0.407104721359643,0.391511866157253,0.950157638469438
0.342603055559916,0.0574328292702254,0.24430506770688,0.132852209279871,0.279069127595431,0.935667082226285
0.499318744357215,0.333026715697704,0.229385546924707,0.265614108897802,0.990062634227882,0.99838251346357
0.0926586808276411,0.90595671339971,0.539323534429312,0.118064570046742,0.876899594359001,0.988777203991683
