0.226349642366994,0.124563383878647,0.480856411499458,0.889125416637613,0.792415692196014,0.467922406502037,0.779016869809403,0.948057936300197,0.633414369339181,0.646915116610785,0.185212662702936
0.0567935035196981,0.998434476747406,0.425331075293784,0.867673472249969,0.703158703360334,0.124448218568139,0.958131196114702,0.32802894872161,0.441187091684952,0.571785584942632,0.242429539243371
0.289275895313361,0.775114064978942,0.808937516990445,0.777261905861062,0.639008043866013,0.940598218323285,0.206219624484501,0.00966321576306731,0.970584135518147,0.494727888931784,0.495641787253836
0.210889600282924,0.749122180783533,0.245049247283991,0.671220456338272,0.458948394837664,0.163981171409549,0.170491830065604,0.755453013315982,0.390467597833584,0.75493023606133,0.447236066918715
0.208060242114699,0.685754500622179,0.606933905104627,0.00316691285961734,0.0728348617309358,0.990806767199911,0.225283029762412,0.934175571171785,0.552215134756434,0.81642028883098,0.831385704472682
0.439084525226705,0.591693267005983,0.422759498411968,0.244078227341446,0.151668430364017,0.309359498966181,0.835380932172315,0.761997103930553,0.903563592152631,0.540269218101918,0.255626139448827
0.56116651766926,0.946516861886636,0.536865094751396,0.673996462980638,0.314368613933014,0.217519708165327,0.629330579662475,0.548015803446818,0.757755459843883,0.258285888967592,0.768574046020305
0.636729178748947,0.541469392916549,0.672363232336994,0.430473042773772,0.906303479535925,0.259948777065264,0.324989974348752,0.740275547300608,0.450519904222932,0.183472746235718,0.848183999884934
0.113260053501554,0.113949310054637,0.0221376990061731,0.957636591207817,0.458891056891159,0.0131470593133772,0.165310200530404,0.624710154885625,0.873471477791321,0.618777868505441,0.261981740469292
0.148324120314637,0.581260391482165,0.603753100570965,0.730475478334792,0.207588111945405,0.292391980607445,0.442322555405852,0.655473198406125,0.331471552832378,0.814920280848516,0.850226019080546
0.634776438758878,0.239895925910925,0.107988070397374,0.66880004721167,0.387153590732853,0.814581190618785,0.305665897947814,0.572835469274996,0.318728387817724,0.0818457674875807,0.735399348880611
0.281732437031114,0.777580365444719,0.386637918612626,0.637635043653676,0.348195515681457,0.698606214825908,0.422918334500186,0.14664823167489,0.896285813685226,0.977300944850775,0.31716122092074
0.0496273767003762,0.659376381272891,0.873515923537463,0.81379966581275,0.997712565556826,0.942343698139671,0.187066692767294,0.182880901221975,0.663861801643523,0.0909372656153989,0.361757331432492
0.65651732695339,0.0807391162883244,0.134590773138501,0.815781383470516,0.798428320896765,0.643833463257425,0.917330481911315,0.124669011444698,0.419365095564844,0.38249498645725,0.92675746331
0.265248079084076,0.93334239575785,0.452836559403418,0.0619452705360384,0.134570621652922,0.471628635469458,0.615726136039239,0.53224635125153,0.523462402104597,0.097330099481106,0.221982921844299
0.192737331815324,0.560489612391352,0.501263788732003,0.0259331796872933,0.249472963924735,0.725717317740783,0.922693021279988,0.130511046744876,0.138310366021385,0.649684058954195,0.850395632888793
